"name"	"classification"	"processCreated"	"pid"	"exitCode"	"runtimeMs"	"workingDirectory"	"command"	"screenshotCount"	"screenshots"	"bootstrapLogs"	"stdout"	"stderr"
"DX12_three_a020_060_080_perm201_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"174088"	"unreported"	"1766"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a020_060_080 --avboit-submit-order=perm201 --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a020_060_080_Orderperm201_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134519_174088.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_perm201_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_perm201_mode5_legacy.stderr.txt"
"DX12_three_a020_060_080_perm201_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"177000"	"unreported"	"1790"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a020_060_080 --avboit-submit-order=perm201 --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a020_060_080_Orderperm201_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134521_177000.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_perm201_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_perm201_mode5_front.stderr.txt"
"DX12_three_a020_060_080_perm210_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"174284"	"unreported"	"1748"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a020_060_080 --avboit-submit-order=perm210 --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a020_060_080_Orderperm210_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134522_174284.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_perm210_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_perm210_mode5_legacy.stderr.txt"
"DX12_three_a020_060_080_perm210_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"176992"	"unreported"	"1747"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a020_060_080 --avboit-submit-order=perm210 --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a020_060_080_Orderperm210_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134524_176992.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_perm210_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_perm210_mode5_front.stderr.txt"
"DX12_three_a020_060_080_coverage_layerall"	"APP_EXITED_ZERO_CAPTURED"	"True"	"176108"	"unreported"	"1659"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a020_060_080 --avboit-analytic-layer-filter=all --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a020_060_080_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134526_176108.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_coverage_layerall.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_coverage_layerall.stderr.txt"
"DX12_three_a020_060_080_coverage_layer0"	"APP_EXITED_ZERO_CAPTURED"	"True"	"177048"	"unreported"	"1647"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a020_060_080 --avboit-analytic-layer-filter=0 --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a020_060_080_Ordernormal_Layer0.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134528_177048.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_coverage_layer0.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_coverage_layer0.stderr.txt"
"DX12_three_a020_060_080_coverage_layer1"	"APP_EXITED_ZERO_CAPTURED"	"True"	"163300"	"unreported"	"1649"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a020_060_080 --avboit-analytic-layer-filter=1 --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a020_060_080_Ordernormal_Layer1.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134529_163300.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_coverage_layer1.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_coverage_layer1.stderr.txt"
"DX12_three_a020_060_080_coverage_layer2"	"APP_EXITED_ZERO_CAPTURED"	"True"	"174924"	"unreported"	"1655"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a020_060_080 --avboit-analytic-layer-filter=2 --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a020_060_080_Ordernormal_Layer2.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134531_174924.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_coverage_layer2.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a020_060_080_coverage_layer2.stderr.txt"
"DX12_three_a090_020_040_mode0_reference"	"APP_EXITED_ZERO_CAPTURED"	"True"	"171736"	"unreported"	"1764"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=0 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=normal --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode0_1920x1080_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134533_171736.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_mode0_reference.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_mode0_reference.stderr.txt"
"DX12_three_a090_020_040_perm012_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"176000"	"unreported"	"1750"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm012 --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm012_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134534_176000.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm012_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm012_mode5_legacy.stderr.txt"
"DX12_three_a090_020_040_perm012_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"177168"	"unreported"	"1760"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm012 --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm012_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134536_177168.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm012_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm012_mode5_front.stderr.txt"
"DX12_three_a090_020_040_perm021_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"138032"	"unreported"	"1745"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm021 --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm021_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134538_138032.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm021_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm021_mode5_legacy.stderr.txt"
"DX12_three_a090_020_040_perm021_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"155852"	"unreported"	"1770"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm021 --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm021_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134540_155852.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm021_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm021_mode5_front.stderr.txt"
"DX12_three_a090_020_040_perm102_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"175580"	"unreported"	"1757"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm102 --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm102_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134541_175580.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm102_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm102_mode5_legacy.stderr.txt"
